WORD_ID,SENTENCE_ID,CHRON_ID,WORD,PART_OF_SPEECH,CONTENT_WORD,WORD_LENGTH,IA_AREA,IA_TOP,IA_BOTTOM,IA_LEFT,IA_RIGHT,IA_CENTER,FREQUENCY,LAST_WORD,VERB,SPILLOVER,POS,POSPenn,WORD_SKIP,RT,TOTALRT,PROGRESSIVE
1-103-20,1-775,8525,time,Noun,1,4,3300,142,208,309,359,334,154981,880,0,0,NN,NN,0.357142857142857,193,193,0.5
1-103-21,1-775,8526,by,Preposition,0,2,1980,142,208,359,389,374,513078,880,0,0,IN,IN21,0.571428571428571,209.833333333333,209.833333333333,0.214285714285714
1-103-22,1-775,8527,taking,Verb,1,6,4686,142,208,389,460,424,22278,880,0,0,VBG,VBG54,0.142857142857143,226.083333333333,248,0.714285714285714
1-103-23,1-775,8528,a,Article,0,1,1320,142,208,460,480,470,2150885,880,0,0,DT,DT,0.642857142857143,174.8,174.8,0.214285714285714
1-103-24,1-775,8529,narrow,Adjective,1,6,4620,142,208,480,550,515,5024,880,0,0,JJ,JJ,0.285714285714286,268.9,300.5,0.642857142857143
1-103-25,1-775,8530,path,Noun,1,4,3234,142,208,550,599,574,6251,880,0,0,NN,NN,0.428571428571429,233.625,233.625,0.428571428571429
1-103-26,1-775,8531,through,Preposition,0,7,5280,142,208,599,679,639,84076,880,0,0,IN,IN21,0.142857142857143,201.833333333333,220.25,0.714285714285714
1-103-27,1-775,8532,the,Article,0,3,2640,142,208,679,719,699,6187927,880,0,0,,DT,0.5,221,221,0.285714285714286
1-103-28,1-775,8533,long,Adverb,1,4,3366,142,208,719,770,744,51479,880,0,0,JJ,JJ,0.428571428571429,230,288,0.571428571428571
1-103-29,1-775,8534,grass,Noun,1,5,4422,142,208,770,837,804,4163,880,0,0,NN,NN,0.214285714285714,235.818181818182,269.272727272727,0.785714285714286
1-103-30,1-775,8535,which,Determiner,0,5,5742,142,208,837,924,880,372034,880,0,0,WDT,WDT,0.214285714285714,193.454545454545,210.090909090909,0.785714285714286
1-103-31,1-775,8536,cut,Noun,1,3,4158,208,274,66,129,98,17519,474,0,0,VBD,VBD,0.357142857142857,217.444444444444,217.444444444444,0.214285714285714
1-103-32,1-775,8537,off,Adverb,1,3,2640,208,274,129,169,149,70166,474,0,0,RP,RP,0.357142857142857,252.333333333333,252.333333333333,0.5
1-103-33,1-775,8538,the,Article,0,3,2640,208,274,169,209,189,6187927,474,0,0,,DT,0.785714285714286,161,161,0.214285714285714
1-103-34,1-775,8539,detours,Noun,1,7,5280,208,274,209,289,249,44,474,0,0,NNS,NNS,0,246.071428571429,258.142857142857,0.857142857142857
1-103-35,1-775,8540,of,Preposition,0,2,1980,208,274,289,319,304,2941790,474,0,0,IN,IN21,0.785714285714286,221,221,0.0714285714285714
1-103-36,1-775,8541,the,Article,0,3,2640,208,274,319,359,339,6187927,474,0,0,DT,DT,0.571428571428571,149.333333333333,149.333333333333,0.142857142857143
1-103-37,1-775,8542,winding,Verb,1,7,5346,208,274,359,440,400,1106,474,0,0,JJ,JJ,0.214285714285714,288.090909090909,312.545454545455,0.642857142857143
1-103-40,1-776,8545,i,Pronoun,0,1,1914,208,274,539,568,554,905323,824,0,0,PRP,PRP,0.642857142857143,204.6,236,0.214285714285714
1-103-41,1-776,8546,accordingly,Adverb,1,11,8514,208,274,568,697,632,2307,824,0,0,RB,RB,0,288.785714285714,384.142857142857,0.857142857142857
1-103-42,1-776,8547,went,Verb,1,4,3432,208,274,697,749,723,48338,824,1,0,VBD,VBD738,0.285714285714286,255.4,301.8,0.5
1-103-43,1-776,8548,that,Determiner,0,4,3300,208,274,749,799,774,1115382,824,0,0,DT,DT,0.214285714285714,242.727272727273,379.363636363636,0.714285714285714
1-103-46,1-777,8551,had,Verb,1,3,4290,208,274,869,934,902,445396,902,1,0,VBD,VBD130,0.5,220.714285714286,220.714285714286,0.5
1-103-47,1-777,8552,nearly,Adverb,1,6,6204,274,340,66,160,113,11494,906,0,0,RB,RB,0,225.928571428571,247.071428571429,0.428571428571429
1-103-48,1-777,8553,reached,Verb,1,7,5214,274,340,160,239,200,12413,906,0,0,VBN,VBN65,0.142857142857143,165.833333333333,231.333333333333,0.785714285714286
1-103-49,1-777,8554,the,Article,0,3,2640,274,340,239,279,259,6187927,906,0,0,,DT,0.428571428571429,226.625,226.625,0.5
1-103-50,1-777,8555,lodge,Noun,1,5,4488,274,340,279,347,313,1501,906,0,0,NN,NN,0.428571428571429,196,196,0.571428571428571
1-103-51,1-777,8556,when,Conjunction,0,4,3432,274,340,347,399,373,214281,906,0,0,WRB,WRB,0.285714285714286,150,150,0.285714285714286
1-103-52,1-777,8557,my,Pronoun,0,2,2046,274,340,399,430,414,152626,906,0,0,PRP$,PRP$,0.5,209.285714285714,209.285714285714,0.5
1-103-53,1-777,8558,attention,Noun,1,9,6534,274,340,430,529,480,13684,906,0,0,NN,NN,0.0714285714285714,230.384615384615,230.384615384615,0.857142857142857
1-103-54,1-777,8559,was,Verb,1,3,2640,274,340,529,569,549,923975,906,0,0,VBD,VBD130,0.785714285714286,182,182,0.0714285714285714
1-103-55,1-777,8560,arrested,Verb,1,8,6006,274,340,569,660,614,3531,906,0,0,VBN,VBN,0,287.5,296.857142857143,0.928571428571429
1-103-56,1-777,8561,by,Preposition,0,2,1914,274,340,660,689,674,513078,906,0,0,IN,IN21,1,0,,0
1-103-57,1-777,8562,the,Article,0,3,2706,274,340,689,730,710,6187927,906,0,0,DT,DT,0.357142857142857,229.777777777778,229.777777777778,0.5
1-103-58,1-777,8563,running,Verb,1,7,5280,274,340,730,810,770,14000,906,0,0,VBG,VBG54,0.0714285714285714,236.538461538462,257.230769230769,0.857142857142857
1-103-59,1-777,8564,figure,Noun,1,6,4554,274,340,810,879,844,17613,906,0,0,NN,NN,0.142857142857143,176.666666666667,234.333333333333,0.857142857142857
1-103-60,1-777,8565,of,Preposition,0,2,3630,274,340,879,934,906,2941790,906,0,0,IN,IN21,0.857142857142857,173,173,0.142857142857143
1-103-61,1-777,8566,a,Article,0,1,2838,340,406,66,109,88,2150885,288,0,0,DT,DT,0.857142857142857,240,360,0.0714285714285714
1-103-62,1-777,8567,man,Noun,1,3,2706,340,406,109,150,130,62098,288,0,0,NN,NN,0.214285714285714,246.545454545455,246.545454545455,0.285714285714286
1-103-63,1-777,8568,approaching,Verb,1,11,7854,340,406,150,269,210,1981,288,0,0,VBG,VBG54,0.142857142857143,235.5,316.666666666667,0.714285714285714
1-103-70,1-779,8574,had,Verb,1,3,2706,340,406,599,640,620,445396,699,0,0,VBD,VBD130,0.571428571428571,202.666666666667,202.666666666667,0.285714285714286
1-103-71,1-779,8575,he,Pronoun,0,2,1914,340,406,640,669,654,681379,699,0,0,PRP,PRP,0.571428571428571,176.666666666667,176.666666666667,0.285714285714286
1-103-74,1-780,8578,did,Verb,1,3,2640,340,406,770,810,790,143429,886,0,0,VBD,VBD232,0.357142857142857,227.777777777778,267.777777777778,0.5
1-103-75,1-780,8579,he,Pronoun,0,2,1914,340,406,810,839,824,681379,886,0,0,PRP,PRP,0.285714285714286,214.3,214.3,0.642857142857143
1-103-76,1-780,8580,intend,Verb,1,6,6270,340,406,839,934,886,2074,886,1,0,VB,VBP120,0.214285714285714,193.818181818182,193.818181818182,0.714285714285714
1-103-77,1-780,8581,to,To,0,2,3726,406,475,65,119,92,2560346,284,0,0,TO,TO,0.785714285714286,277,277,0.142857142857143
1-103-78,1-780,8582,explain,Verb,1,7,5589,406,475,119,200,160,7935,284,0,0,VB,VB13,0.142857142857143,257.75,270.5,0.571428571428571
1-103-79,1-780,8583,his,Pronoun,0,3,2691,406,475,200,239,220,433599,284,0,0,PRP$,PRP$,0.714285714285714,125,125,0.142857142857143
1-103-82,1-781,8586,accosted,Verb,1,8,6210,406,475,359,449,404,58,524,1,0,VBD,VBD,0.0714285714285714,284.384615384615,333.153846153846,0.5
1-103-83,1-781,8587,me,Pronoun,0,2,2070,406,475,449,479,464,139028,524,0,0,PRP,PRP,0.214285714285714,175.454545454545,186.818181818182,0.428571428571429
1-103-88,1-783,8592,is,Verb,1,2,2070,406,475,709,739,724,998867,788,1,0,VBZ,VBZ95,0.714285714285714,219.5,315,0.142857142857143
1-103-91,1-784,8595,poor,Adjective,1,4,3869,475,528,66,139,102,15125,168,,,,,0.5,195,195,0.0714285714285714
1-103-94,1-785,8598,have,Verb,1,4,2650,475,528,219,269,244,473693,410,1,0,VBP,VBP40,0.285714285714286,188.1,199.1,0.571428571428571
1-103-95,1-785,8599,only,Adverb,1,4,2703,475,528,269,320,294,152906,410,0,0,RB,RB,0.642857142857143,225.2,225.2,0.285714285714286
1-103-96,1-785,8600,just,Adverb,1,4,2597,475,528,320,369,344,129550,410,0,0,RB,RB,0.357142857142857,200.555555555556,200.555555555556,0.642857142857143
1-103-99,1-786,8603,have,Verb,1,4,2650,475,528,519,569,544,473693,689,0,0,VBP,VBP40,0.285714285714286,228.1,228.1,0.714285714285714
1-103-100,1-786,8604,you,Pronoun,0,3,2173,475,528,569,610,590,695595,689,0,0,PRP,PRP,0.714285714285714,205,205,0.285714285714286
1-103-101,1-786,8605,been,Verb,1,4,3657,475,528,610,679,644,268723,689,1,0,VBN,VBN295,0.642857142857143,199.4,199.4,0.357142857142857
1-104-8,1-788,8614,was,Verb,1,3,1960,93,142,439,479,459,923975,769,1,0,VBD,VBD130,0.357142857142857,217,263.444444444444,0.5
1-104-9,1-788,8615,one,Number,0,3,1960,93,142,479,519,499,291402,769,0,0,CD,CD,0.428571428571429,231.125,231.125,0.357142857142857
1-104-10,1-788,8616,oclock,Noun,1,6,3969,93,142,519,600,560,0,769,0,0,NN,NN,0.357142857142857,185.666666666667,236,0.571428571428571
1-104-11,1-788,8617,before,Conjunction,0,6,3381,93,142,600,669,634,88275,769,0,0,IN,IN21,0.428571428571429,213.5,251.75,0.5
1-104-12,1-788,8618,wed,Verb,1,3,2499,93,142,669,720,694,560,769,0,0,NNP,NNP,0.571428571428571,208.333333333333,208.333333333333,0.357142857142857
1-104-15,1-789,8621,i,Pronoun,0,1,2107,93,142,870,913,892,905323,892,0,0,PRP,PRP,0.714285714285714,123,123,0.285714285714286
1-104-16,1-789,8622,found,Verb,1,5,5478,142,208,66,149,108,48923,564,0,0,VBD,VBD299,0.0714285714285714,241,253.153846153846,0.571428571428571
1-104-17,1-789,8623,that,Determiner,0,4,3300,142,208,149,199,174,1115382,564,0,0,DT,DT,0.571428571428571,221.333333333333,231.666666666667,0.214285714285714
1-104-18,1-789,8624,id,Pronoun,0,2,2706,142,208,199,240,220,421,564,0,0,NN,NN,0.5,208.571428571429,232.857142857143,0.357142857142857
1-104-19,1-789,8625,forgotten,Verb,1,9,6534,142,208,240,339,290,4103,564,1,0,VBN,VBN39,0,179.071428571429,211.357142857143,0.785714285714286
1-104-20,1-789,8626,the,Article,0,3,2640,142,208,339,379,359,6187927,564,0,0,DT,DT,0.642857142857143,239.4,293.8,0.214285714285714
1-104-21,1-789,8627,latchkey,Noun,1,8,6666,142,208,379,480,430,3,564,0,0,NN,NN,0,303.214285714286,347.928571428571,0.785714285714286
1-104-22,1-789,8628,after,Preposition,0,5,3960,142,208,480,540,510,117138,564,0,0,IN,IN21,0.214285714285714,248.909090909091,274.272727272727,0.571428571428571
1-104-25,1-790,8631,didnt,Verb,0,5,4620,142,208,609,679,644,6,861,1,0,VBP,VBP,0.0714285714285714,267.769230769231,351.692307692308,0.785714285714286
1-104-26,1-790,8632,want,Verb,1,4,3300,142,208,679,729,704,57547,861,0,0,VBP,VBP120,0.5,296,365.571428571429,0.5
1-104-27,1-790,8633,to,To,0,2,1980,142,208,729,759,744,2560346,861,0,0,TO,TO,0.714285714285714,182.75,182.75,0.285714285714286
1-104-28,1-790,8634,arouse,Verb,1,6,4620,142,208,759,829,794,322,861,0,0,VB,VB13,0.142857142857143,247.583333333333,247.583333333333,0.857142857142857
1-104-29,1-790,8635,the,Article,0,3,4224,142,208,829,893,861,6187927,861,0,0,DT,DT,0.785714285714286,130,130,0.214285714285714
1-104-30,1-790,8636,household,Noun,1,9,8712,208,274,66,198,132,3943,420,0,0,NN,NN,0,271.142857142857,343.642857142857,0.714285714285714
1-104-31,1-790,8637,so,Adverb,1,2,2046,208,274,198,229,214,212158,420,0,0,IN,IN,0.714285714285714,170.5,343.5,0
1-104-32,1-790,8637,denby,ZZZ,2,5,0,208,274,229,290,260,21,420,0,0,NNP,NNP,0.0714285714285714,232.923076923077,247.615384615385,0.642857142857143
1-104-33,1-790,8638,gave,Verb,1,4,3234,208,274,290,339,314,22946,420,0,0,VBD,VBD927,0.5,283.857142857143,283.857142857143,0.357142857142857
1-104-34,1-790,8639,me,Pronoun,0,2,1980,208,274,339,369,354,139028,420,0,0,PRP,PRP,0.357142857142857,281.444444444444,345,0.428571428571429
1-104-35,1-790,8640,a,Article,0,1,1386,208,274,369,390,380,2150885,420,0,0,DT,DT,0.428571428571429,236,236,0.428571428571429
1-104-38,1-791,8643,did,Verb,1,3,2574,208,274,500,539,520,143429,749,0,0,VBD,VBD232,0.214285714285714,199.090909090909,199.090909090909,0.5
1-104-39,1-791,8644,you,Pronoun,0,3,2706,208,274,539,580,560,695595,749,0,0,PRP,PRP,0.5,197.571428571429,318.857142857143,0.357142857142857
1-104-40,1-791,8645,hear,Verb,1,4,3234,208,274,580,629,604,13845,749,1,0,VB,VB13,0.428571428571429,178.5,178.5,0.357142857142857
1-104-41,1-791,8646,the,Article,0,3,2640,208,274,629,669,649,6187927,749,0,0,DT,DT,0.428571428571429,218.375,218.375,0.357142857142857
1-104-42,1-791,8647,news,Noun,1,4,4620,208,274,669,739,704,14558,749,0,0,NN,NN,0.214285714285714,263.454545454545,263.454545454545,0.571428571428571
1-104-53,1-793,8656,poor,Adjective,1,4,3300,274,340,510,560,535,15125,594,,,,,0.0714285714285714,259.461538461538,297.076923076923,0.642857142857143
1-104-63,1-795,8665,overtaxed,Verb,1,9,7659,340,409,559,670,614,10,764,1,0,VBN,VBN39,0,461.785714285714,495,1
1-104-64,1-795,8666,her,Pronoun,0,3,2760,340,409,670,710,690,327014,764,0,0,PRP$,PRP$,0.571428571428571,181.5,181.5,0.142857142857143
1-104-67,1-796,8669,wave,Noun,1,4,5037,340,409,840,913,876,3516,876,0,0,NN,NN,0.142857142857143,213.416666666667,213.416666666667,0.857142857142857
1-104-68,1-796,8670,of,Preposition,0,2,2862,409,462,66,120,93,2941790,348,0,0,IN,IN21,0.857142857142857,212.5,212.5,0.0714285714285714
1-104-69,1-796,8671,revulsion,Noun,1,9,5300,409,462,120,220,170,221,348,0,0,NN,NN,0.285714285714286,281.3,281.3,0.642857142857143
1-104-70,1-796,8672,swept,Verb,1,5,3127,409,462,220,279,250,2089,348,1,0,VBD,VBN561,0.285714285714286,251.3,251.3,0.714285714285714
1-104-71,1-796,8673,over,Adverb,1,4,2650,409,462,279,329,304,132276,348,0,0,IN,IN21,0.642857142857143,270.4,270.4,0.285714285714286
1-104-74,1-797,8676,a,Article,0,1,1113,409,462,419,440,430,2150885,765,0,0,DT,DT,0.928571428571429,256,256,0
1-104-75,1-797,8677,consummate,Verb,1,10,5777,409,462,440,549,494,124,765,0,0,JJ,JJ,0.142857142857143,230.083333333333,481.416666666667,0.857142857142857
1-104-76,1-797,8678,hypocrite,Noun,1,9,5300,409,462,549,649,599,134,765,0,0,NN,NN,0.142857142857143,279.916666666667,440.75,0.857142857142857
1-104-77,1-797,8679,the,Article,0,3,2120,409,462,649,689,669,6187927,765,0,0,DT,DT,0.785714285714286,211.333333333333,211.333333333333,0
1-104-78,1-797,8680,man,Noun,1,3,2120,409,462,689,729,709,62098,765,0,0,NN,NN,0.357142857142857,212.777777777778,243.111111111111,0.642857142857143
1-105-2,1-798,8683,must,Verb,1,4,2450,93,142,119,169,144,72571,864,0,0,MD,MD,0.428571428571429,231,231,0.428571428571429
1-105-3,1-798,8684,hurry,Noun,1,5,2989,93,142,169,230,200,1745,864,0,0,VB,VB,0.214285714285714,240.636363636364,261.363636363636,0.785714285714286
1-105-4,1-798,8685,on,Preposition,0,2,2401,93,142,230,279,254,724197,864,0,0,RP,RP,0.785714285714286,114.333333333333,114.333333333333,0.142857142857143
1-105-5,1-798,8686,i,Pronoun,0,1,980,93,142,279,299,289,905323,864,0,0,,PRP,0.857142857142857,368.5,368.5,0.142857142857143
1-105-6,1-798,8687,said,Verb,1,4,2842,93,142,299,357,328,209534,864,1,0,VBD,VBD299,0.357142857142857,257.222222222222,257.222222222222,0.5
1-105-7,1-798,8688,thankful,Adjective,1,8,4508,93,142,357,449,403,391,864,0,0,JJ,JJ,0.214285714285714,335.363636363636,348.363636363636,0.785714285714286
1-105-8,1-798,8689,that,Determiner,0,4,2450,93,142,449,499,474,1115382,864,0,0,IN,IN,0.571428571428571,195.166666666667,195.166666666667,0.285714285714286
1-105-9,1-798,8690,he,Pronoun,0,2,1470,93,142,499,529,514,681379,864,0,0,PRP,PRP,0.357142857142857,205.444444444444,205.444444444444,0.642857142857143
1-105-10,1-798,8691,did,Verb,1,3,2009,93,142,529,570,550,143429,864,0,0,VBD,VBD232,0.714285714285714,170.25,259,0.285714285714286
1-105-11,1-798,8692,not,Not,0,3,1911,93,142,570,609,590,462777,864,0,0,RB,RB,0.571428571428571,210.833333333333,210.833333333333,0.357142857142857
1-105-12,1-798,8693,ask,Verb,1,3,1960,93,142,609,649,629,19401,864,0,0,VB,VB231,0.428571428571429,238,347.375,0.428571428571429
1-105-13,1-798,8694,me,Pronoun,0,2,1470,93,142,649,679,664,139028,864,0,0,PRP,PRP,0.642857142857143,221,221,0.285714285714286
1-105-14,1-798,8695,whither,Adverb,1,7,3969,93,142,679,760,720,50,864,0,0,VB,VB,0.428571428571429,253.25,466.5,0.5
1-105-15,1-798,8696,i,Pronoun,0,1,931,93,142,760,779,770,905323,864,0,0,PRP,PRP,0.785714285714286,204.333333333333,301.666666666667,0.142857142857143
1-105-16,1-798,8697,was,Verb,1,3,1960,93,142,779,819,799,923975,864,0,0,VBD,VBD130,0.428571428571429,255.375,322.5,0.428571428571429
1-105-19,1-799,8700,a,Article,0,1,1320,142,208,120,140,130,2150885,704,0,0,DT,DT,0.285714285714286,243.8,301.8,0.0714285714285714
1-105-20,1-799,8701,few,Determiner,0,3,2640,142,208,140,180,160,19161,704,0,0,JJ,JJ,0.357142857142857,234,295.777777777778,0.428571428571429
1-105-21,1-799,8702,minutes,Noun,1,7,5214,142,208,180,259,220,18400,704,0,0,NNS,NNS,0.214285714285714,163.181818181818,211.545454545455,0.714285714285714
1-105-22,1-799,8703,i,Pronoun,0,1,1320,142,208,259,279,269,905323,704,0,0,PRP,PRP,0.857142857142857,172,172,0
1-105-23,1-799,8704,was,Verb,1,3,2640,142,208,279,319,299,923975,704,1,0,VBD,VBD130,0.357142857142857,260.555555555556,278.111111111111,0.285714285714286
1-105-24,1-799,8705,knocking,Verb,1,8,6006,142,208,319,410,364,984,704,0,0,VBG,VBG84,0.142857142857143,211.916666666667,232.833333333333,0.642857142857143
1-105-25,1-799,8706,at,Preposition,0,2,1914,142,208,410,439,424,478178,704,0,0,IN,IN21,0.785714285714286,463.666666666667,463.666666666667,0.142857142857143
1-105-26,1-799,8707,the,Article,0,3,2640,142,208,439,479,459,6187927,704,0,0,DT,DT,0.571428571428571,278.5,317.833333333333,0.357142857142857
1-105-27,1-799,8708,door,Noun,1,4,3366,142,208,479,530,504,25365,704,0,0,NN,NN,0.642857142857143,148.4,148.4,0.214285714285714
1-105-28,1-799,8709,of,Preposition,0,2,1980,142,208,530,560,545,2941790,704,0,0,IN,IN21,0.642857142857143,216.6,216.6,0.214285714285714
1-105-29,1-799,8710,leastways,Name,0,9,6534,142,208,560,659,610,13,704,0,0,NNP,NNP,0,353.928571428571,456,0.714285714285714
1-105-32,1-800,8713,no,Interjection,0,2,3498,142,208,830,883,856,209943,856,0,0,DT,DT,0.785714285714286,117,117,0.214285714285714
1-105-33,1-800,8714,answer,Noun,1,6,6732,208,274,66,168,117,14421,453,0,0,NN,NN,0,292.928571428571,317.142857142857,0.5
1-105-34,1-800,8715,i,Pronoun,0,1,1452,208,274,168,190,179,905323,453,0,0,PRP,PRP,0.642857142857143,143.4,143.4,0.214285714285714
1-105-35,1-800,8716,repeated,Verb,1,8,5874,208,274,190,279,234,4182,453,0,0,VBD,VBD60,0,243.857142857143,330.5,0.785714285714286
1-105-36,1-800,8717,my,Pronoun,0,2,2046,208,274,279,310,294,152626,453,0,0,PRP$,PRP$,0.5,211.428571428571,211.428571428571,0.285714285714286
1-105-37,1-800,8718,summons,Noun,1,7,5214,208,274,310,389,350,702,453,0,0,NNS,NNS,0.142857142857143,292.583333333333,339,0.642857142857143
1-105-40,1-801,8721,window,Noun,1,6,4620,208,274,540,610,575,10588,806,0,0,NN,NN,0.0714285714285714,400.461538461538,480.846153846154,0.642857142857143
1-105-41,1-801,8722,above,Preposition,0,5,3894,208,274,610,669,640,25748,806,0,0,IN,IN21,0.142857142857143,262,310.916666666667,0.642857142857143
1-105-42,1-801,8723,me,Pronoun,0,2,1980,208,274,669,699,684,139028,806,0,0,PRP,PRP,0.428571428571429,220.875,244.75,0.5
1-105-43,1-801,8724,was,Verb,1,3,2640,208,274,699,739,719,923975,806,0,0,VBD,VBD130,0.5,168.285714285714,168.285714285714,0.214285714285714
1-105-44,1-801,8725,cautiously,Adverb,1,10,8910,208,274,739,874,806,717,806,0,0,RB,RB,0,244.928571428571,280.285714285714,0.928571428571429
1-105-45,1-801,8726,opened,Verb,1,6,6732,274,340,66,168,117,11614,454,0,0,VBN,VBD230,0.0714285714285714,309.615384615385,309.615384615385,0.571428571428571
1-105-46,1-801,8727,and,Conjunction,0,3,2772,274,340,168,210,189,2682878,454,0,0,CC,CC,0.5,192.142857142857,192.142857142857,0.357142857142857
1-105-47,1-801,8727,poirot,ZZZ,2,6,0,274,340,210,279,244,57,454,0,0,NNP,NNP,0.357142857142857,186.444444444444,200.444444444444,0.428571428571429
1-105-48,1-801,8728,himself,Pronoun,0,7,5346,274,340,279,360,320,31082,454,0,0,PRP,PRP,0.214285714285714,211.090909090909,268.363636363636,0.642857142857143
1-105-49,1-801,8729,looked,Verb,1,6,4620,274,340,360,430,395,35178,454,1,0,VBD,VBD738,0.0714285714285714,264.307692307692,264.307692307692,0.785714285714286
1-105-52,1-802,8732,gave,Verb,1,4,3300,274,340,509,559,534,22946,856,1,0,VBD,VBD927,0.214285714285714,230.181818181818,263.090909090909,0.571428571428571
1-105-53,1-802,8733,an,Article,0,2,2046,274,340,559,590,574,344046,856,0,0,DT,DT,0.642857142857143,222,222,0.285714285714286
1-105-54,1-802,8734,exclamation,Noun,1,11,7920,274,340,590,710,650,193,856,0,0,NN,NN,0.0714285714285714,222.923076923077,234.307692307692,0.714285714285714
1-105-55,1-802,8735,of,Preposition,0,2,1980,274,340,710,740,725,2941790,856,0,0,IN,IN21,0.857142857142857,144,144,0.142857142857143
1-105-56,1-802,8736,surprise,Noun,1,8,5874,274,340,740,829,784,5337,856,0,0,NN,NN,0,222.357142857143,230.357142857143,0.928571428571429
1-105-57,1-802,8737,at,Preposition,0,2,3564,274,340,829,883,856,478178,856,0,0,IN,IN21,0.857142857142857,103.5,103.5,0.142857142857143
1-105-58,1-802,8738,seeing,Verb,1,6,6138,340,406,66,159,112,6490,178,0,0,VBG,VBG54,0.142857142857143,327.416666666667,327.416666666667,0.571428571428571
1-105-61,1-803,8741,a,Article,0,1,1320,340,406,230,250,240,2150885,881,0,0,DT,DT,0.5,181.571428571429,210.285714285714,0.357142857142857
1-105-62,1-803,8742,few,Determiner,0,3,2640,340,406,250,290,270,19161,881,0,0,JJ,JJ,0.5,201.857142857143,201.857142857143,0.428571428571429
1-105-63,1-803,8743,brief,Adjective,1,5,3894,340,406,290,349,320,5379,881,0,0,JJ,JJ,0.214285714285714,231.181818181818,231.181818181818,0.642857142857143
1-105-64,1-803,8744,words,Noun,1,5,4554,340,406,349,418,384,24444,881,0,0,NNS,NNS,0.5,181.714285714286,181.714285714286,0.357142857142857
1-105-65,1-803,8745,i,Pronoun,0,1,1386,340,406,418,439,428,905323,881,0,0,,PRP,0.857142857142857,322.5,322.5,0.0714285714285714
1-105-66,1-803,8746,explained,Verb,1,9,6600,340,406,439,539,489,7074,881,1,0,VBD,VBD299,0,248.642857142857,260,0.857142857142857
1-105-67,1-803,8747,the,Article,0,3,2640,340,406,539,579,559,6187927,881,0,0,DT,DT,0.642857142857143,183.4,183.4,0.214285714285714
1-105-68,1-803,8748,tragedy,Noun,1,7,5280,340,406,579,659,619,1805,881,0,0,NN,NN,0.0714285714285714,220.307692307692,220.307692307692,0.857142857142857
1-105-69,1-803,8749,that,Determiner,0,4,3300,340,406,659,709,684,1115382,881,0,0,,IN,0.785714285714286,134,134,0
1-105-70,1-803,8750,had,Verb,1,3,2706,340,406,709,750,730,445396,881,0,0,VBD,VBD130,0.5,237.428571428571,271.142857142857,0.285714285714286
1-105-71,1-803,8751,occurred,Verb,1,8,6468,340,406,750,848,799,5493,881,0,0,VBN,VBD738,0,243.928571428571,243.928571428571,0.857142857142857
1-105-72,1-803,8752,and,Conjunction,0,3,4356,340,406,848,914,881,2682878,881,0,0,CC,CC,0.5,112.857142857143,112.857142857143,0.428571428571429
1-105-73,1-803,8753,that,Determiner,0,4,4884,406,472,65,139,102,1115382,299,0,0,WDT,WDT,0.357142857142857,194.333333333333,194.333333333333,0.285714285714286
1-105-74,1-803,8754,i,Pronoun,0,1,1320,406,472,139,159,149,905323,299,0,0,PRP,PRP,0.785714285714286,186,186,0.214285714285714
1-105-75,1-803,8755,wanted,Verb,1,6,4686,406,472,159,230,194,23634,299,0,0,VBD,VBD51,0.428571428571429,190.125,235.875,0.357142857142857
1-105-76,1-803,8756,his,Pronoun,0,3,2574,406,472,230,269,250,433599,299,0,0,PRP$,PRP$,0.428571428571429,200.75,200.75,0.357142857142857
1-105-79,1-804,8759,my,Pronoun,0,2,2178,406,472,397,430,414,152626,822,0,0,PRP$,PRP$,0.571428571428571,236.5,236.5,0.142857142857143
1-105-80,1-804,8760,friend,Noun,1,6,5148,406,472,430,508,469,16863,822,0,0,NN,NN,0.285714285714286,212.6,212.6,0.571428571428571
1-105-81,1-804,8761,i,Pronoun,0,1,1386,406,472,508,529,518,905323,822,0,0,,PRP,0.928571428571429,203,203,0
1-105-82,1-804,8762,will,Noun,1,4,3300,406,472,529,579,554,254566,822,0,0,MD,MD,0.214285714285714,216.818181818182,219.181818181818,0.357142857142857
1-105-83,1-804,8763,let,Verb,1,3,2640,406,472,579,619,599,26098,822,0,0,VB,VB149,0.571428571428571,212.166666666667,252.666666666667,0.357142857142857
1-105-84,1-804,8764,you,Pronoun,0,3,2706,406,472,619,660,640,695595,822,0,0,,PRP,0.428571428571429,206.375,206.375,0.428571428571429
1-105-85,1-804,8765,in,Preposition,0,2,2508,406,472,660,698,679,1883295,822,0,0,IN,IN21,0.571428571428571,190,190,0.285714285714286
1-105-86,1-804,8766,and,Conjunction,0,3,2706,406,472,698,739,718,2682878,822,0,0,CC,CC,0.785714285714286,243.666666666667,243.666666666667,0.214285714285714
1-105-87,1-804,8767,you,Pronoun,0,3,2706,406,472,739,780,760,695595,822,0,0,PRP,PRP,0.5,214.857142857143,286.142857142857,0.428571428571429
1-105-88,1-804,8768,shall,Verb,1,5,5478,406,472,780,863,822,20234,822,0,0,MD,MD,0.571428571428571,199.833333333333,199.833333333333,0.285714285714286
1-105-89,1-804,8769,recount,Verb,1,7,6936,472,540,67,169,118,99,469,0,0,VB,VB,0,288.642857142857,334.214285714286,0.642857142857143
